# Derived from Homo_sapiens.GRCh38.102.chr.gtf.gz in http://ftp.ensembl.org/pub/release-102/gtf/homo_sapiens/
# Chromosome	Start	Name
13	72012097	DACH1
9	5890908	MLANA
9	130565459	FPGS
4	47033294	GABRB1
10	101156626	GOT1
15	50534145	HDC
16	1840413	IGFALS
22	31644347	LIMK2
9	129376721	LMX1B
14	74964885	LTBP2
2	85766100	MAT2A
7	130131898	MEST
11	62037626	SCGB2A2
12	120779132	MSI1
19	2476122	GADD45B
12	56552044	MYL6
11	47600561	NDUFS3
2	173420696	PDK1
5	134363423	PITX1
8	57073467	PLAG1
16	30087296	PPP4C
14	21423629	RNASE2
18	47014850	RPL17
6	133135707	RPS12
19	35521591	SCN1B
4	2794749	SH3BP2
17	59477256	TBX2
5	133451297	TCF7
19	55644065	TNNT1
19	16178316	TPM4
4	39500374	UGDH
8	42249278	VDAC3
14	97263683	VRK1
3	128886657	CNBP
2	74688183	MOGS
9	102584136	NR4A3
1	151171020	PIP5K1A
12	132379278	ULK1
6	132778662	STX7
2	172778934	HAT1
11	116648904	ZPR1
7	27779713	TAX1BP1
X	50653734	BMP15
X	135747711	ARHGEF6
5	37291734	NUP155
1	44115796	KDM4A
4	76567952	G3BP2
17	17408876	PEMT
19	38755097	SPINT2
17	47865980	KAT7
17	20902905	USP22
11	120207617	ARHGEF12
4	139085247	SLC7A11
22	17565848	IL17RA
19	51446558	KLK5
7	66147077	RABGEF1
12	6833448	COPS7A
5	145492588	LARS
2	203130438	NOP58
17	6659155	XAF1
1	107599266	PRMT6
3	179065479	MFN1
13	25456411	CENPJ
10	127512103	BCCIP
7	138728265	ZC3HAV1
2	219940045	NHEJ1
11	66036055	RAB1B
11	133938819	JAM3
1	26377795	TRIM63
17	74523429	CYGB
5	110427869	WDR36
22	39493228	APOBEC3H
5	150226084	IRGM
11	121970464	MIR125B1
3	123001142	ADCY5
2	70889215	ADD2
22	40742503	ADSL
15	58430394	AQP9
3	57557089	ARF4
19	41903693	BCKDHA
1	158297739	CD1B
3	39371196	CCR8
X	107398836	COL4A6
1	47394845	CYP4A11
14	31343740	COCH
14	75348593	DLST
7	153584181	DPP6
3	186501360	EIF4A2
2	223725731	ACSL3
22	21128382	SERPIND1
6	55039070	HCRTR2
19	35531409	HPN
2	228336887	AGFG1
21	38996524	KCNJ6
10	90973325	LIPA
9	113431050	MUSK
1	161171936	NDUFS2
19	49564396	NTF4
20	62711434	OPRL1
X	110187468	PAK3
X	114827818	PLS3
1	146626684	PRKAB2
11	8703994	RPL27A
16	18794276	RPS15A
11	18259779	SAA2
8	54879113	TCEA1
6	159057506	DYNLT1
Y	9304563	TSPY1
17	36890149	PCGF2
10	61548505	CCDC6
12	53701239	AAAS
12	112079949	BRAP
4	186506597	SORBS2
2	172639914	SLC25A12
14	79745681	NRXN3
12	27175454	MED21
1	156904631	ARHGEF11
14	71049937	MED6
3	160117091	SMC4
X	48755194	PQBP1
21	34398215	OLIG2
1	180941849	STX6
17	61627795	DCAF7
10	103544199	MGEA5
1	27248212	NUDC
9	127620157	RPL35
17	37913967	IKZF3
19	48711342	CARD8
3	47455174	SCAP
5	175875355	FAF2
6	31694813	DDAH2
11	93862093	PANX1
10	67672275	CTNNA3
1	87170252	SH3GLB1
12	50569562	LIMA1
1	1447522	ATAD3A
11	15987994	SOX6
6	485137	EXOC2
8	21971931	HR
19	36236477	PSENEN
6	117881432	GOPC
7	132937822	EXOC4
7	45067232	CCM2
11	63974151	FERMT3
18	12308057	TUBB6
20	56072223	CTCFL
7	129410222	MIR182
1	172107937	MIR214
17	1617196	MIR22
6	160182988	ACAT2
22	41865128	ACO2
4	100333417	ADH7
19	3052907	AES
16	72816785	ZFHX3
10	7830066	ATP5C1
2	71162997	ATP6V1B1
5	40909598	C7
1	57394882	C8B
3	53529075	CACNA1D
1	158259562	CD1C
1	160650211	CD48
3	50643884	CISH
5	60169658	ERCC8
18	32173281	DTNA
1	150480486	ECM1
1	201979689	ELF3
11	69587796	FGF4
19	49977465	FLT3LG
15	42566365	GANC
1	92940317	GFI1
16	58741034	GOT2
11	105480799	GRIA4
19	47421932	ARHGAP35
5	54398473	GZMA
1	32083300	HCRTR1
11	128707908	KCNJ1
12	52880957	KRT6A
2	95691399	MAL
19	12757321	MAN2B1
15	23930553	NDN
22	29876180	NEFH
16	68119268	NFATC3
6	31515352	NFKBIL1
16	14529556	PARN
7	142829173	PIP
6	51480144	PKHD1
1	201252579	PKP1
2	44395941	PPM1B
4	17488015	QDPR
13	98086474	RAP2A
3	197677051	RPL35A
16	51169885	SALL1
17	32683470	CCL13
12	23682437	SOX5
15	40327890	SRP14
12	50135591	TMBIM6
13	38210772	TRPC4
X	111017541	TRPC5
13	76123615	UCHL3
8	41786996	KAT6A
1	163112088	RGS5
22	36906896	EIF3D
10	103866248	LDB1
2	27587218	EIF2B4
14	75469611	EIF2B2
16	84733554	USP10
9	116037913	PRPF4
13	36342788	DCLK1
2	28113481	BRE
16	56966001	HERPUD1
11	66247483	DPP3
5	74666927	COL4A3BP
17	48939586	TOB1
11	67806461	TCIRG1
12	49952085	MCRS1
3	9821647	TADA3
14	53323988	FERMT2
5	132028318	KIF3A
13	36875774	SPG20
22	30972611	PES1
2	37477645	PRKD3
9	140149751	NELFB
3	66429220	LRIG1
16	52470327	TOX3
8	145648983	VPS28
16	6069131	RBFOX1
5	6599351	NSUN2
8	10622470	PINX1
8	98787808	LAPTM4B
5	304290	AHRR
3	45123765	CDCP1
19	47249302	FKRP
6	150263073	ULBP2
5	138855112	TMEM173
11	3848207	RHOG
17	7076750	ASGR1
5	125877532	ALDH7A1
6	99990262	CCNC
4	170541671	CLCN3
3	42850963	ACKR2
12	41086243	CNTN1
1	40766162	COL9A2
3	98298289	CPOX
5	76248679	CRHBP
X	100603025	TIMM8A
2	11584500	E2F6
4	187508936	FAT1
1	161185086	FCER1G
4	843062	GAK
3	81538849	GBE1
22	23412668	GNAZ
7	27220775	HOXA11
X	69353317	IGBP1
X	117861558	IL13RA1
4	184426202	ING2
12	56078353	ITGA7
3	37493812	ITGA9
12	26488269	ITPR2
2	70142172	MXD1
19	35782988	MAG
10	111969988	MXI1
5	70264309	NAIP
1	41157241	NFYC
22	42069936	NHP2L1
2	101436612	NPAS2
2	148687965	ORC4
14	60715965	PPM1A
7	588833	PRKAR1B
16	11369492	PRM2
19	14583277	PTGER1
6	111620233	REV3L
4	39455744	RPL9
3	14444075	SLC6A6
5	176047084	SNCB
15	64388082	SNX1
11	59522531	STX3
19	7701986	STXBP2
8	120743013	TAF2
5	33440801	TARS
2	122513120	TSN
15	41851219	TYRO3
6	26216428	HIST1H2BG
1	159887896	TAGLN2
10	15147770	NMT2
5	78669646	HOMER1
22	35695267	TOM1
11	17515441	USH1C
10	104238985	ACTR1A
13	21714652	SAP18
11	5710816	TRIM22
11	319672	IFITM3
4	57302268	PAICS
12	58087737	OS9
19	55174270	LILRB4
4	83739661	SEC31A
7	94285636	PEG10
7	135242661	NUP205
2	54091203	PSME4
1	19400999	UBR4
8	80676244	HEY1
5	54603575	SKIV2L2
5	154266975	GEMIN5
14	24708850	TINF2
2	113816684	IL36RN
5	132211070	AFF4
16	22217591	EEF2K
1	193065594	GLRX2
22	38245378	EIF3L
6	41126243	TREM2
11	12399025	PARVA
8	27667137	PBK
20	1422806	NSFL1C
4	157682762	PDGFC
10	12391541	CAMK1D
14	21853352	CHD8
10	99218080	MMS19
16	2255177	MLST8
19	50706884	MYH14
17	46047893	CDK5RAP3
9	5510544	PDCD1LG2
1	110993787	PROK1
19	2164147	DOT1L
20	32399109	CHMP4B
19	55434876	NLRP7
8	9760897	MIR124-1
12	49159973	ADCY6
X	11311532	AMELX
1	104292278	AMY1A
17	7482805	CD68
22	25615611	CRYBB2
13	95089557	DCT
1	54359859	DIO1
X	106956451	TSC22D3
15	48623620	DUT
6	123100619	FABP7
17	65821779	BPTF
17	18148130	FLII
11	118895060	SLC37A4
14	88399357	GALC
19	13001942	GCDH
10	5807185	GDI2
6	26217147	HIST1H2AE
6	122720695	HSF2
10	92500575	HTR7
14	105607317	JAG2
11	30031287	KCNA4
2	26915580	KCNK3
12	9092956	M6PR
X	151081360	MAGEA4
1	53692563	MAGOH
11	1012823	MUC6
8	24772454	NEFM
11	20691096	NELL1
1	236139131	NID1
7	127250345	PAX4
12	20522178	PDE3A
2	27604065	PPM1G
11	66406087	RBM4
19	14072341	RFX1
15	33603162	RYR3
3	11034419	SLC6A1
2	5832798	SOX11
4	57333761	SRP72
9	136218659	SURF1
5	92919042	NR2F1
12	71518876	TSPAN8
3	129693235	TRH
3	49349217	USP4
19	18553472	ELL
6	27775256	HIST1H2BL
2	159313391	PKP4
3	9799028	CAMK1
4	174292092	SAP30
16	66836780	NAE1
1	151336777	SELENBP1
5	38845959	OSMR
X	13707239	RAB9A
7	77646373	MAGI2
19	47634079	SAE1
3	183701539	ABCC5
2	220074487	ABCB6
2	238768186	RAMP1
7	23286315	GPNMB
3	125822403	ALDH1L1
11	64620198	EHD1
8	37594196	ERLIN2
3	47844398	DHX30
1	204797781	NFASC
5	154092461	LARP1
6	158244202	SNX9
20	57556262	NELFCD
7	139025104	LUC7L2
2	86730552	CHMP3
22	18593452	TUBA8
1	229577043	NUP133
15	40886446	CASC5
2	42721708	MTA3
18	19321289	MIB1
9	35736862	GBA2
1	175913961	RFWD2
9	128199672	MAPKAP1
1	120336640	REG4
16	31128984	KAT8
2	667972	TMEM18
3	153993456	DHX36
15	43235097	UBR1
17	40554466	PTRF
22	25960860	ADRBK2
4	178351928	AGA
X	55035487	ALAS2
12	49329991	ARF3
3	113465865	ATP6V1A
12	7187514	C1R
6	31082864	CDSN
19	47341414	AP2S1
16	1494933	CLCN7
2	98962617	CNGA3
2	189896640	COL5A2
17	3539761	CTNS
19	41594355	CYP2A13
19	49133816	DBP
7	107405911	SLC26A3
19	49251267	FUT1
4	2965342	GRK4
17	73772514	H3F3B
19	52216364	HAS1
3	121350244	HCLS1
21	38123188	HLCS
7	27180670	HOXA5
17	46652868	HOXB4
3	10206562	IRAK2
19	39261607	LGALS7
8	23154409	LOXL2
2	206987802	NDUFS1
22	31795538	DRG1
19	3366564	NFIC
16	2089815	NTHL1
1	64088886	PGM1
6	2887499	SERPINB9
10	22823765	PIP4K2A
17	56597610	4-Sep
14	63840609	PPP2R5E
10	70847783	SRGN
8	61429468	RAB2A
17	33426810	RAD51D
2	121010413	RALB
9	135973106	RALGDS
12	56114150	RDH5
17	34324617	CCL15
3	10342612	SEC13
7	37945534	SFRP4
13	30083550	SLC7A1
22	19163087	SLC25A1
2	70508493	SNRPG
19	57742427	AURKC
10	71163957	TACR2
11	747431	TALDO1
1	24069855	TCEB3
11	12695968	TEAD1
22	37406899	TST
17	4840425	SLC25A11
13	99102452	STK24
2	10183955	KLF11
11	313990	IFITM1
21	47655038	MCM3AP
17	7494547	FXR2
10	70883908	VPS26A
15	72102887	NR2E3
11	74303574	POLD3
13	53226825	SUGT1
12	112451151	ERP29
1	43629844	EBNA1BP2
11	2629557	KCNQ1OT1
12	120532898	RAB35
19	33321418	SLC7A9
19	39078279	MAP4K1
10	27793102	RAB18
12	1100373	ERC1
19	3630178	PIP5K1C
19	5690345	RPL36
1	25870075	LDLRAP1
5	156693089	CYFIP2
5	162932533	MAT2B
16	50352928	BRD7
19	48248792	GLTSCR2
6	24650204	TDP2
15	45422191	DUOX1
11	68228185	PPP6R3
10	13203553	MCM10
20	6055491	FERMT1
8	145637797	SLC39A4
2	55514977	CCDC88A
11	5009420	MMP26
11	76156068	C11orf30
14	94517267	DDX24
13	49227846	CYSLTR2
2	202624180	ALS2
14	45605141	FANCM
1	245912641	SMYD3
X	154299694	BRCC3
20	62526454	DNAJC5
19	50321535	MED25
1	228645807	HIST3H2BB
3	52232098	ALAS1
4	79472741	ANXA3
9	72042448	APBA1
17	58227296	CA4
15	63615729	CA12
1	181452685	CACNA1E
8	42552561	CHRNB3
1	16370230	CLCNKB
8	145149937	CYC1
1	109792640	CELSR2
6	131160487	EPB41L2
7	142552775	EPHB6
9	108320410	FKTN
13	92050872	GPC5
17	73754017	GALK1
13	20712394	GJA3
6	24426061	GPLD1
21	40714240	HMGN1
10	91152302	IFIT1
17	3617918	ITGAE
15	43809805	MAP1A
1	220701524	MARK1
5	52856462	NDUFS4
10	72643264	PCBD1
13	100741268	PCCA
7	95212808	PDK4
3	145787227	PLOD2
4	155456148	PLRG1
2	190648810	PMS1
17	37824705	PNMT
14	93170151	LGMN
15	79252288	RASGRF1
6	32146161	RNF5
11	67195934	RPS6KB2
18	61304492	SERPINB4
1	168545710	XCL1
3	50192843	SEMA3F
15	48498497	SLC12A1
16	89574795	SPG7
1	193029003	TROVE2
20	23016056	SSTR4
11	62574331	STX5
5	79331121	THBS4
1	175291934	TNR
17	44839871	WNT3
17	55163134	AKAP1
19	41281081	MIA
1	46713366	RAD54L
Y	15015909	DDX3Y
3	50355220	HYAL2
6	27100094	HIST1H2BJ
16	3064712	CLDN6
1	110905472	SLC16A4
2	102314537	MAP4K4
17	45608443	NPEPPS
1	31404352	PUM1
4	10075962	WDR1
4	124317949	SPRY1
9	92219926	GADD45G
20	60790016	HRH3
19	50364459	PNKP
13	77618791	MYCBP2
9	132962871	NCS1
12	109038884	CORO1C
7	115850546	TES
11	134248397	B3GAT1
19	39109713	EIF3K
8	145618445	CPSF1
8	131064350	ASAP1
4	113558119	LARP7
22	20861828	MED15
7	151038846	NUB1
1	38158072	CDCA8
2	32582095	BIRC6
X	5808066	NLGN4X
Y	1264893	CRLF2
8	55370494	SOX17
11	103777913	PDGFD
1	163291722	NUF2
11	95709756	MAML2
6	27106071	HIST1H2BK
2	55861197	PNPT1
8	56685790	TGS1
4	80898661	ANTXR2
3	20210971	SGOL1
15	38545051	SPRED1
7	20174278	MACC1
7	25989538	MIR148A
6	72113253	MIR30A
2	219866366	MIR375
3	52017299	ACY1
20	4201277	ADRA1D
15	29213839	APBA2
7	81575759	CACNA2D1
11	60739112	CD6
16	64977656	CDH11
11	67820325	CHKA
6	70925742	COL9A1
1	100652477	DBT
1	20978259	DDOST
2	172544181	DYNC1I2
5	169064250	DOCK2
6	2832565	SERPINB1
1	50574591	ELAVL4
14	69846839	ERH
9	137795081	FCN1
1	203309748	FMOD
1	147374945	GJA8
19	3136029	GNA15
1	23518387	HTR1D
20	47980413	KCNB1
12	48961466	LALBA
11	34073229	CAPRIN1
19	3777966	MATK
17	10424464	MYH2
18	47349155	MYO5B
5	16662015	MYO10
17	46125685	NFE2L1
11	66615996	PC
1	10535002	PEX14
1	10459048	PGD
12	18414473	PIK3C2G
1	161136180	PPOX
6	30568176	PPP1R10
18	7567313	PTPRM
14	51371934	PYGL
17	41150445	RPL27
20	17594322	RRBP1
X	13730360	TRAPPC2
5	155753766	SGCD
6	31926580	SKIV2L
18	43304091	SLC14A1
X	153059903	SSR4
6	80624528	ELOVL4
6	166571145	T
6	34845554	TAF11
22	19744225	TBX1
11	59620280	TCN1
3	12194567	TIMP4
1	231664398	TSNAX
17	40128438	DNAJC7
2	175424301	WIPF1
6	26240653	HIST1H4F
14	24028771	AP1G2
12	49223538	DDX23
6	43484761	POLR1C
15	64657210	KIAA0101
9	139334547	SEC16A
17	60019965	MED13
11	71709957	IL18BP
3	100428133	TFG
4	145915726	ANAPC10
20	47538274	ARFGEF2
9	106856830	SMC2
3	45927995	CCR9
20	17550598	DSTN
8	80523048	STMN2
16	28834368	ATXN2L
19	50432399	ATF5
21	45079431	RRP1B
11	47799634	NUP160
8	67624652	SGK3
16	11928054	RSL1D1
10	95066185	MYOF
2	113670547	IL37
2	12856997	TRIB2
2	24425734	ITSN2
8	54628102	ATP6V1H
2	9563665	CPSF3
15	59279864	RNF111
16	15737123	NDE1
12	39687029	KIF21A
10	70480900	CCAR1
1	44679124	DMAP1
6	2765665	WRNIP1
20	47240792	PREX1
2	115919683	DPP10
19	16466054	EPS15L1
3	179113875	GNB4
14	99635624	BCL11B
10	55580859	PCDH15
3	176737142	TBL1XR1
12	58118075	AGAP2
1	71868624	NEGR1
12	7073259	MIR141
13	92000073	MIR17HG
15	40226324	EIF2AK4
6	30539169	ABCF1
7	150549564	AOC1
12	121163540	ACADS
10	135075919	ADAM8
4	100197522	ADH1A
12	53817638	AMHR2
19	36359346	APLP1
17	3827162	ATP2A3
21	35275756	ATP5O
12	8209439	C3AR1
5	41142247	C6
17	4801063	CHRNE
22	51007289	CPT1B
12	56665482	CS
2	136663450	DARS
5	149340299	SLC26A2
15	80445232	FAH
2	183698004	FRZB
5	39105353	FYB
1	24122088	GALE
5	150632612	GM2A
18	11751470	GNAL
14	65405869	GPX2
4	108910869	HADH
22	37966252	LGALS2
17	79876144	MAFG
15	75648132	MAN2C1
5	109025066	MAN2A1
2	63816284	MDH1
17	10395626	MYH1
6	44225902	NFKBIE
7	107788070	NRCAM
1	64239689	ROR1
X	9693452	GPR143
17	48172100	PDK2
8	57353512	PENK
7	92116336	PEX1
1	151264272	PI4KB
7	44154278	POLD2
16	4932507	PPL
16	31142753	PRSS8
10	97365685	ALDH18A1
20	25228705	PYGB
15	77223961	RCN2
1	192544856	RGS1
15	89753097	RLBP1
2	113403433	SLC20A1
17	56422535	SUPT4H1
17	18174742	TOP3A
1	62901974	USP1
6	31745296	VARS
2	224461657	SCG2
4	1694457	SLBP
19	2236815	SF3A2
X	47511190	UXT
21	45138977	PDXK
19	10225689	EIF3G
1	6524170	TNFRSF25
16	84087365	MBTPS1
1	1138887	TNFRSF18
13	45006278	TSC22D1
1	45340200	EIF2B3
6	4021568	PRPF4B
8	42607779	CHRNA6
3	69103880	UBA3
1	41249683	KCNQ4
19	10332108	S1PR2
2	230628552	TRIP12
19	6739692	TRIP10
8	65503409	CYP7B1
1	9299902	H6PD
1	31342312	SDC3
3	100082302	TOMM70A
7	45197366	RAMP3
19	676388	FSTL3
10	5454513	NET1
1	40506254	CAP1
14	105219469	SIVA1
12	121675494	CAMKK2
10	11206992	CELF2
16	30710461	SRCAP
X	54834770	MAGED2
14	24805226	RIPK3
X	48770458	PIM2
16	30194730	CORO1A
11	14299465	RRAS2
20	32581457	RALY
13	33160563	PDS5B
X	53963112	PHF8
17	74708913	JMJD6
4	39824482	PDS5A
19	55773590	HSPBP1
1	879582	NOC2L
3	127771211	SEC61A1
2	217277472	SMARCAL1
16	27438578	IL21R
9	79379351	PCA3
2	178487976	PDE11A
12	12966279	DDX47
6	31110215	CCHCR1
10	95256368	CEP55
11	34127110	NAT10
10	80828791	ZMIZ1
4	140222675	NAA15
15	57998718	POLR2M
6	7881482	TXNDC5
9	273047	DOCK8
12	133287392	PGAM5
1	38076950	RSPO1
1	955502	AGRN
11	122022936	MIR100
19	52196506	MIR125A
11	111383662	MIR34B
8	131792546	ADCY8
13	24995068	PARP4
4	40198526	RHOH
16	12058963	TNFRSF17
7	43798271	BLVRA
8	86351055	CA3
11	104864966	CASP5
21	37507262	CBR3
2	238232654	COL6A3
5	158122922	EBF1
5	106712589	EFNA5
13	41506054	ELF1
4	81187741	FGF5
19	45971252	FOSB
10	48411773	GDF2
22	41075181	M1
6	26158348	HIST1H2BD
7	27236498	HOXA13
2	176981491	HOXD10
2	231041188	SP110
Y	59330251	IL9R
12	21917888	KCNJ8
6	112429133	LAMA4
10	82031575	MAT1A
19	6210391	MLLT1
6	31707724	MSH5
14	23851198	MYH6
3	46899356	MYL3
12	4758263	NDUFA9
11	108028118	NPAT
1	52254865	NRD1
X	47082416	CDK16
11	111222980	POU2AF1
16	11374692	PRM1
10	129705324	PTPRE
19	1438362	RPS15
6	7108085	RREB1
20	16710608	SNRPB2
17	74034855	SRP68
7	104756820	SRPK2
10	29746276	SVIL
3	12045833	SYN2
1	43766565	TIE1
5	14143810	TRIO
6	24495196	ALDH5A1
20	10385427	MKKS
6	26033319	HIST1H2AB
6	143771917	PEX3
10	51026320	PARG
3	155588324	GMPS
8	21766383	DOK2
11	117075786	PCSK7
11	113603904	ZW10
19	8455204	RAB11B
12	53662082	ESPL1
1	154192647	UBAP2L
17	60704761	MRC2
19	10683346	AP1M2
3	9834178	ARPC4
11	20409075	PRMT3
19	15464331	AKAP8
6	111876580	TRAF3IP2
1	24290836	SRSF10
20	61509089	DIDO1
10	58117198	ZWINT
11	74870843	SLCO2B1
12	54718873	COPZ1
2	135809834	RAB3GAP1
11	67007505	KDM2A
15	22955754	CYFIP1
3	13357729	NUP210
17	1963132	SMG6
22	36134782	RBFOX2
6	88299784	ORC3
6	34505578	SPDEF
16	28548661	NUPR1
14	75480466	MLH3
19	59062932	CHMP2A
19	55912649	UBE2S
1	202300784	UBE2T
11	66824288	RHOD
6	24171982	DCDC2
20	61904136	ARFGAP1
20	36322356	CTNNBL1
17	2207236	SRR
14	67708011	MPP5
9	130882971	PTGES2
15	77905365	LINGO1
19	1000417	GRIN3B
20	5281845	PROKR2
X	63404996	AMER1
22	39417117	APOBEC3D
3	2280512	CNTN4
1	33327868	FNDC5
7	74572383	NCF1C
17	26900132	ALDOC
6	111195986	AMD1
17	3379295	ASPA
1	111991742	ATP5F1
16	2563726	ATP6V0C
22	18074902	ATP6V1E1
8	91070835	CALB1
8	95139393	CDH17
19	1269266	CIRBP
1	86934525	CLCA1
10	96443250	CYP2C18
10	94833646	CYP26A1
11	111895537	DLAT
6	93949739	EPHA7
4	75230859	EREG
13	47345390	ESD
1	110145888	GNAT2
1	24128366	HMGCL
4	88720701	IBSP
12	9747869	KLRB1
8	89049459	MMP16
5	102201526	PAM
4	619362	PDE6B
1	161070345	PFDN2
14	95027756	SERPINA4
3	167453431	SERPINI1
X	15337572	PIGA
10	103989945	PITX3
8	22298482	PPP3CC
9	71627448	PRKACG
12	70909650	PTPRB
2	220154344	PTPRN
11	63304272	RARRES3
16	24550907	RBBP6
X	153409697	OPN1LW
1	153591275	S100A13
19	4360363	SH3GL1
1	47715810	STIL
21	38071432	SIM2
4	104510624	TACR3
X	105277189	SERPINA7
22	19318223	HIRA
7	129470572	UBE2H
3	48636431	UQCRC1
20	52183609	ZNF217
19	46318699	SYMPK
X	153712055	UBL4A
X	153524026	TKTL1
6	44794466	SUPT3H
2	178257470	AGPS
1	27695600	FCN3
17	25799035	KSR1
21	34001068	SYNJ1
3	129033613	H1FX
2	152126981	NMI
19	40315986	DYRK1B
17	76670128	CYTH1
18	54270052	TXNL1
1	145096406	SEC22B
11	125315640	FEZ1
19	5587009	SAFB2
2	99953833	EIF5B
20	4760669	RASSF2
8	125563010	MTSS1
16	71929395	IST1
1	235272657	TOMM20
17	46908349	CALCOCO2
20	18488606	SEC23B
1	110527386	AHCYL1
11	10579412	LYVE1
12	75891418	KRR1
14	77228234	VASH1
10	104847773	NT5C2
1	16174358	SPEN
1	153631129	SNAPIN
16	46723557	ORC6
19	49375648	PPP1R15A
12	10365488	GABARAPL1
22	39130718	SUN2
3	47422471	PTPN23
2	219135114	PNKD
11	34642587	EHF
6	74303101	SLC17A5
10	75880014	AP3M1
3	47057897	SETD2
16	67263291	FHOD1
10	103585730	KCNIP2
17	16318855	TRPV2
2	152266396	RIF1
14	101292444	MEG3
19	14230320	ASF1B
3	53317444	DCP1A
3	170606203	EIF5A2
18	11851388	CHMP1B
3	185304030	SENP2
19	52467592	ZNF350
3	39138089	GORASP1
11	66025173	KLC2
20	30102212	HM13
5	89854616	GPR98
16	48200821	ABCC11
13	33691684	STARD13
19	39971051	TIMM50
12	53720359	SP7
9	77337410	TRPM6
15	55722505	DYX1C1
5	112312406	DCP2
7	142960521	GSTK1
1	149832329	HIST2H4B
9	130628758	AK1
7	127228405	ARF5
X	69488184	ARR3
2	241653180	KIF1A
1	111415721	CD53
5	98190907	CHD1
7	29519327	CHN2
5	175819455	CLTB
16	85833172	COX4I1
12	69244955	CPM
2	208992860	CRYGC
17	79679265	SLC25A10
12	56324945	DGKA
2	74153952	DGUOK
7	96649701	DLX5
7	95401817	DYNC1I1
7	155250823	EN2
12	131274144	STX2
15	76508628	ETFA
4	185676748	ACSL1
X	54471886	FGD1
8	42911441	FNTA
2	28615778	FOSL2
X	151335633	GABRA3
X	120181461	GLUD2
19	35842444	FFAR1
4	144917256	GYPB
5	140053488	HARS
1	26798901	HMGN2
17	46698518	HOXB9
9	98997588	HSD17B3
19	10397642	ICAM4
3	52812508	ITIH1
17	39657232	KRT13
16	75507021	CHST6
7	103766787	ORC5
10	74766979	P4HA1
3	135969166	PCCB
12	53689234	PFDN5
X	18910415	PHKA2
12	15475190	PTPRO
17	79989531	RAC3
12	389222	KDM5A
6	49572889	RHAG
3	77147162	ROBO2
20	60962120	RPS21
2	120197418	SCTR
4	74702272	CXCL6
11	126225539	ST3GAL4
12	21417533	SLCO1A2
X	128580477	SMARCA1
15	45315301	SORD
14	50583838	SOS2
X	54946995	TRO
9	135250936	TTF1
16	21964384	UQCRC2
X	154444700	VBP1
2	17721806	VSNL1
4	1984440	NELFA
13	100634025	ZIC2
7	96318078	SHFM1
16	14766404	PLA2G10
5	172741725	STC2
12	121458094	OASL
8	145538245	DGAT1
2	103035249	IL18RAP
1	173010359	TNFSF18
2	9983570	TAF1B
16	67471916	ATP6V0D1
4	155665122	LRAT
11	57319127	UBE2L6
9	26903367	PLAA
1	159032274	AIM2
7	73868119	GTF2IRD1
6	160148531	WTAP
10	75504130	SEC24C
7	150904922	ABCF2
1	155225769	SCAMP3
1	62208148	INADL
11	32605312	EIF3M
14	39501122	SEC23A
9	35732316	CREB3
10	131934638	GLRX3
6	32260474	C6orf10
9	127020195	NEK6
11	74699949	NEU3
9	34661879	CCL27
8	99129520	POP1
9	101984569	SEC61B
5	659976	TPPP
12	120123594	CIT
20	34043222	CEP250
13	73329539	DIS3
9	132649465	FNBP1
8	145486001	BOP1
10	1034348	GTPBP4
1	85279085	LPAR3
19	15490858	AKAP8L
6	42928491	GNMT
7	44084238	DBNL
19	17378184	BABAM1
22	44395090	PARVB
14	100531750	EVL
20	62289162	RTEL1
2	173940564	ZAK
12	46751970	SLC38A2
19	49661015	TRPM4
13	20277008	PSPC1
11	46417961	AMBRA1
17	38060847	GSDMB
14	24779356	LTB4R2
19	49122547	SPHK2
19	41892275	EXOSC5
3	139062860	MRPS22
16	57462080	CIAPIN1
12	4430358	C12orf5
17	27717942	TAOK1
1	205681946	NUCKS1
12	102139274	GNPTAB
14	24649424	IPO4
8	124510126	FBXO32
11	14899555	CYP2R1
6	25727136	HIST1H2BA
4	3465032	DOK7
7	103014654	SLC26A5
11	111384163	MIR34C
11	64781584	ARL2
17	7004640	ASGR2
8	20054703	ATP6V1B2
X	153656977	ATP6AP1
11	66278118	BBS1
4	15704572	BST1
3	15643251	BTD
6	41888964	BYSL
3	184063972	CLCN2
9	34551429	CNTFR
17	27573874	CRYBA1
2	79740059	CTNNA2
1	206317458	CTSE
20	57570241	CTSZ
17	48067368	DLX3
19	13033283	FARSA
18	33234532	GALNT1
12	133360453	GOLGA3
2	241375114	GPC1
1	110198697	GSTM4
22	24322218	GSTT2
14	105675622	BRF1
7	8152814	ICA1
14	94577078	IFI27
7	142638200	KEL
16	29802033	KIF22
13	76194569	LMO7
21	47608359	LSS
6	119498365	MAN1A1
3	196728611	MFI2
4	71296208	MUC7
17	57059999	TRIM37
11	2965659	NAP1L4
18	9102627	NDUFV2
10	71962585	PPA1
4	82008523	PRKG2
12	56367696	RAB5B
11	47459307	RAPSN
11	65101224	DPF2
10	16632616	RSU1
1	109756514	SARS
3	38738836	SCN10A
17	34340095	CCL23
22	31478845	SMTN
5	122110690	SNX2
16	69221049	SNTB2
2	73114511	SPR
X	52780279	SSX2
16	28603263	SULT1A2
19	49078992	SULT2B1
8	38644721	TACC1
16	4307186	TFAP4
15	70340129	TLE3
1	201372894	TNNI1
